DENY,BLACK,PI_RATIO,HOUSE_INCOME,MEDIUM,HIGH,LOAN_VALUE,CONSUMER_CREDIT,MORGAGE_CREDIT,PUBLIC,DENIED_MI,SELF,SINGLE,URIA
1,0,0.39,0.16,0,0,0.798077,4,2,0,0,1,0,1.8
0,0,0.32,0.23,1,0,0.83237,3,2,0,0,0,1,3.2
1,1,0.38,0.17,1,0,0.868421,6,2,1,0,0,0,3.1
0,0,0.21,0.06,0,0,0.75,2,3,0,0,1,1,3.2
1,0,0.44,0.23,0,0,0.584071,1,2,0,0,0,1,4.3
1,0,0.19,0.12,1,0,0.829016,1,1,1,0,1,0,4.3
0,0,0.39,0.19,0,0,0.716814,1,2,0,0,0,0,10.6
0,1,0.4,0.34,1,0,0.904,1,2,0,0,0,0,3.1
0,0,0.44,0.37,1,0,0.836735,1,1,0,0,0,0,3.1
1,1,0.34,0.19,1,0,0.9,5,2,1,0,0,1,3.2
0,1,0.36,0.31,0,0,0.777778,1,2,1,0,0,1,3.1
0,0,0.27,0.25,0,0,0.722543,1,1,0,0,0,0,2
0,0,0.39,0.26,0,0,0.766467,3,2,0,0,0,0,3.1
0,0,0.36,0.34,1,0,0.897297,1,2,0,0,0,0,3.2
0,0,0.37,0.26,0,0,0.794521,2,2,0,0,0,1,3.9
0,1,0.36,0.21,0,0,0.761006,4,2,0,0,0,0,2
0,0,0.43,0.09,0,0,0.518072,5,1,0,0,0,0,3.2
1,1,0.39,0.23,1,0,0.8,1,2,0,0,0,0,3.2
0,0,0.33,0.32,1,0,0.9,1,2,0,0,0,0,10.6
0,1,0.43,0.27,1,0,0.9,2,1,0,0,0,1,3.6
0,0,0.34,0.19,1,0,0.8,2,1,0,0,0,0,3.1
0,1,0.2,0.11,1,0,0.860465,1,2,0,0,0,1,3.2
0,0,0.28,0.2,1,0,0.9,1,2,0,0,0,1,3.6
1,0,0.42,0.26,1,0,0.895161,5,2,0,0,0,1,3.2
0,0,0.39,0.22,1,0,0.9,1,2,0,0,0,1,3.2
1,1,0.74,0.66,1,0,0.8,6,2,1,0,0,1,3.2
0,0,0.27,0.22,0,0,0.564103,1,1,0,0,0,0,3.6
0,0,0.24,0.24,1,0,0.9,5,2,1,0,0,1,3.1
0,0,0.37,0.17,0,0,0.657407,1,1,0,0,0,0,3.1
1,0,0.43,0.34,0,0,0.751515,6,3,0,0,0,1,3.2
0,1,0.34,0.17,1,0,0.843537,6,1,0,0,0,0,3.6
1,1,0.58,0.51,1,0,0.89823,1,2,1,0,0,1,3.2
0,0,0.4,0.32,0,0,0.793785,1,2,0,0,0,0,3.1
0,1,0.42,0.15,1,0,0.895425,6,2,0,0,0,0,3.2
0,1,0.42,0.15,1,0,0.895425,6,2,0,0,0,1,3.2
1,0,0.37,0.32,1,0,0.869767,1,2,0,0,1,0,4.3
0,0,0.39,0.34,1,0,0.863946,1,2,0,0,0,0,3.2
0,0,0.39,0.26,1,0,0.886076,1,2,0,0,0,1,3.2
0,0,0.28,0.08,1,0,0.890756,1,1,1,0,0,1,3.6
0,0,0.34,0.27,0,0,0.68,1,2,0,0,0,1,10.6
1,0,0.25,0.22,0,1,1.05,4,2,0,0,0,0,3.6
0,0,0.35,0.31,1,0,0.8,2,1,0,0,1,0,3.6
0,0,0.33,0.14,1,0,0.8,5,1,0,0,1,0,3.6
1,0,0.37,0.32,1,0,0.837563,5,2,0,0,1,0,4.3
1,0,0.26,0.26,1,0,0.9,1,2,0,0,0,0,3.9
0,0,0.24,0.29,1,0,0.81,1,2,0,0,0,0,3.9
1,0,1.42,1.1,0,1,1.0375,1,1,1,0,1,1,3.2
1,0,1.42,1.1,0,1,1.0375,1,1,1,0,1,1,3.2
0,0,0.39,0.2,1,0,0.858974,1,2,0,0,0,0,4.3
0,0,0.42,0.35,0,0,0.744361,2,2,0,0,0,0,1.8
1,0,0.41,0.31,1,0,0.885135,1,2,1,0,0,0,10.6
0,0,0.37,0.26,1,0,0.894118,2,2,0,0,0,0,4.3
0,0,0.26,0.19,1,0,0.882759,2,2,0,0,0,1,3.9
1,0,0.37,0.16,0,0,0.796296,6,1,0,0,0,0,3.1
1,1,0.43,0.36,1,0,0.8875,4,2,0,0,1,1,3.9
1,0,0.4,0.39,0,0,0.794118,6,2,1,0,0,1,3.6
0,0,0.47,0.32,0,0,0.746479,5,2,0,0,0,1,4.3
0,0,0.36,0.2,0,0,0.692308,5,2,0,0,0,0,4.3
0,0,0.34,0.27,0,0,0.785714,1,2,0,0,1,1,4.3
0,1,0.29,0.29,1,0,0.9,4,2,0,0,0,0,3.6
0,0,0.39,0.33,1,0,0.899225,1,2,0,0,0,1,3.1
0,1,0.31,0.31,1,0,0.901408,5,1,0,0,0,0,3.2
0,0,0.4,0.32,1,0,0.882813,1,2,0,0,0,0,3.2
0,0,0.39,0.18,1,0,0.875,1,2,0,0,0,0,3.9
1,0,0.41,0.34,0,0,0.764706,5,1,0,0,0,0,3.6
0,0,0.38,0.36,0,0,0.712963,1,2,0,0,0,1,3.6
0,0,0.33,0.16,0,0,0.7,5,2,0,0,0,0,3.2
1,1,0.39,0.39,1,0,0.868966,5,2,0,0,0,1,3.6
0,0,0.29,0.1,0,0,0.644737,2,2,0,0,0,0,3.1
0,0,0.36,0.14,0,0,0.640351,1,1,0,0,0,0,3.6
0,0,0.36,0.24,1,0,0.894273,5,3,0,0,0,0,3.6
0,0,0.47,0.36,0,0,0.714286,5,1,0,0,0,0,3.6
0,0,0.34,0.29,1,0,0.8,1,2,0,0,0,1,3.2
0,0,0.36,0.27,0,0,0.72973,1,1,0,0,0,0,2
0,0,0.34,0.29,1,0,0.8,1,2,0,0,0,1,3.6
1,0,0.38,0.37,1,0,0.872093,3,2,0,0,0,1,10.6
0,0,0.38,0.3,0,0,0.785498,6,1,0,0,0,0,3.2
0,0,0.4,0.32,1,0,0.851282,1,2,0,0,0,0,3.2
1,0,0.47,0.13,1,0,0.8,3,3,1,0,0,1,3.1
0,1,0.35,0.31,1,0,0.888889,1,2,0,0,0,0,3.2
0,0,0.41,0.24,1,0,0.895161,1,2,0,0,0,0,3.6
0,1,0.38,0.24,0,0,0.76087,1,2,0,0,0,1,3.2
0,1,0.38,0.29,0,0,0.785235,1,2,0,0,0,0,3.2
1,0,0.29,0.25,1,0,0.86087,1,2,0,0,0,0,3.1
0,0,0.36,0.22,0,0,0.705263,6,4,0,0,0,0,2
0,0,0.39,0.27,1,0,0.833333,1,2,0,0,0,1,3.2
0,0,0.41,0.34,1,0,0.885246,1,2,0,0,0,1,3.2
1,0,0.63,0.59,1,0,0.813609,5,2,0,0,0,1,4.3
0,0,0.26,0.22,1,0,0.894737,1,2,0,0,0,1,2
0,0,0.28,0.23,1,0,0.877193,6,2,0,0,0,0,3.2
0,1,0.31,0.26,1,0,0.897436,1,2,1,0,0,1,4.3
0,0,0.23,0.18,1,0,0.893617,1,2,0,0,0,0,3.9
0,0,0.42,0.32,1,0,0.898204,1,2,0,0,0,0,3.1
1,1,0.29,0.25,0,0,0.697248,4,2,0,0,0,1,4.3
0,0,0.32,0.27,1,0,0.8,1,1,0,0,0,0,3.2
0,0,0.35,0.21,1,0,0.877193,2,1,0,0,0,1,3.2
0,0,0.43,0.24,0,0,0.765854,2,1,0,0,0,0,4.3
0,0,0.41,0.33,1,0,0.902857,5,2,0,0,0,0,3.1
0,0,0.37,0.09,0,0,0.703125,1,2,0,0,0,0,2
0,0,0.39,0.3,1,0,0.80038,1,1,1,0,1,0,3.2
1,0,0.46,0.27,1,0,0.84,5,2,0,0,0,1,5.3
0,0,0.38,0.27,1,0,0.870504,1,2,0,0,0,0,2
0,0,0.33,0.3,0,0,0.46875,1,2,0,0,0,0,3.1
0,0,0.34,0.24,0,0,0.657277,2,3,1,0,0,0,3.2
1,0,0.27,0.23,0,0,0.757576,1,2,0,0,0,0,2
0,0,0.36,0.25,0,0,0.645161,5,1,0,0,1,0,10.6
0,0,0.37,0.23,0,0,0.754808,1,2,0,0,0,0,10.6
0,0,0.25,0.18,0,0,0.718447,1,2,0,0,0,0,1.8
0,0,0.35,0.25,0,0,0.704762,1,1,0,0,0,0,3.2
0,0,0.26,0.23,0,0,0.514286,1,2,0,0,0,0,10.6
0,0,0.34,0.23,1,0,0.941176,1,1,0,0,0,0,1.8
0,0,0.331,0.254,1,0,0.848214,3,2,0,0,0,0,3.9
0,0,0.375,0.292,1,0,0.916667,1,1,0,0,0,0,4.3
0,0,0.2343,0.2293,0,0,0.775,1,2,0,0,0,1,3.2
0,0,0.392,0.268,1,0,0.808383,1,2,0,0,0,0,3.2
0,0,0.3485,0.287,0,0,0.494565,1,2,0,0,0,0,3.2
0,0,0.261,0.234,0,0,0.518207,2,1,0,0,0,0,3.1
1,0,0.322,0.231,1,0,0.94186,6,2,0,0,0,1,3.1
0,0,0.217,0.09,0,0,0.753012,1,2,0,0,0,0,3.9
0,0,0.126,0.124,0,0,0.272727,1,1,0,0,0,0,4.3
0,0,0.313,0.249,0,0,0.731225,3,1,0,0,0,0,3.1
0,0,0.324,0.267,1,0,0.887324,1,1,0,0,0,0,3.2
0,1,0.381,0.296,1,0,0.897436,1,1,0,0,0,0,3.1
0,0,0.35,0.244,1,0,0.8,1,2,0,0,0,0,3.1
0,0,0.099,0.058,0,0,0.651568,2,1,0,0,0,1,3.2
0,0,0.219,0.214,0,0,0.559322,1,2,0,0,0,1,3.9
0,0,0.386,0.28,0,0,0.781116,1,1,0,1,0,0,3.1
0,0,0.362,0.257,1,0,0.872222,2,3,0,0,0,0,3.1
0,0,0.297,0.2502,0,0,0.697761,2,1,0,0,0,0,3.2
0,0,0.399,0.283,0,0,0.446809,1,3,0,0,0,0,2
0,0,0.287,0.269,1,0,0.93125,1,2,0,0,0,0,3.2
0,0,0.356,0.307,0,0,0.764444,2,2,0,0,0,0,4.3
0,0,0.347,0.202,0,0,0.7,1,2,0,0,0,0,4.3
0,0,0.305,0.285,1,0,0.9375,2,2,0,0,0,1,3.9
0,0,0.296,0.234,0,0,0.508152,1,1,0,0,0,0,3.2
0,0,0.373,0.315,0,0,0.765432,1,2,0,0,0,0,3.2
0,0,0.236,0.211,0,0,0.779167,1,1,0,0,0,1,3.2
0,0,0.334,0.296,1,0,0.895522,3,1,0,0,0,0,3.2
0,0,0.311,0.27,0,0,0.774603,2,1,0,0,0,1,3.1
0,0,0.143,0.119,0,0,0.086957,1,1,0,0,0,0,10.6
0,0,0.293,0.282,0,0,0.778878,1,1,0,0,0,0,1.8
0,0,0.193,0.164,0,0,0.558559,1,2,0,0,0,1,3.2
0,0,0.3548,0.312,0,0,0.689655,6,2,0,0,0,1,3.9
0,0,0.341,0.266,1,0,0.898438,1,2,0,0,0,0,10.6
0,0,0.371,0.243,1,0,0.896552,1,2,0,0,0,0,3.1
0,0,0.34,0.292,1,0,0.893617,3,2,0,0,1,1,10.6
0,1,0.3288,0.3024,1,0,0.899743,1,2,0,0,0,1,3.2
0,0,0.352,0.237,1,0,0.8,1,2,0,0,0,0,10.6
0,0,0.3151,0.3151,0,0,0.62069,1,2,0,0,0,1,3.1
0,0,0.3496,0.2679,1,0,0.800885,1,2,0,0,0,0,1.8
0,0,0.345,0.238,1,0,0.903509,2,2,0,0,0,1,3.2
0,0,0.301,0.223,1,0,0.9,6,2,0,0,0,1,3.9
0,0,0.337,0.268,1,0,0.86014,1,2,0,0,0,0,5.3
0,0,0.311,0.305,0,0,0.718954,1,2,0,0,0,1,10.6
0,0,0.3777,0.2649,0,0,0.798658,6,2,0,0,0,1,10.6
0,0,0.321,0.247,1,0,0.8,5,2,0,0,0,0,5.3
0,0,0.3581,0.2714,1,0,0.896552,2,2,0,0,0,0,2
0,0,0.327,0.284,0,0,0.731429,2,1,0,0,0,0,4.3
0,0,0.364,0.203,1,0,0.886139,1,1,0,0,0,0,3.1
0,0,0.3149,0.2193,1,0,0.802469,6,2,0,0,0,0,3.9
1,0,0.442,0.2713,1,0,0.898089,6,1,0,0,0,1,3.1
0,0,0.358,0.238,1,0,0.824818,5,2,0,0,0,1,3.2
0,0,0.324,0.265,0,0,0.714626,5,1,0,0,0,0,2
0,0,0.384,0.264,1,0,0.814286,1,2,0,0,0,1,3.2
0,0,0.387,0.214,0,0,0.689655,3,2,0,0,0,1,3.1
0,0,0.3614,0.2883,0,0,0.692841,1,2,1,0,0,0,3.2
0,0,0.336,0.334,1,0,0.8,1,2,0,0,0,0,2
0,0,0.3472,0.3072,0,0,0.76,2,1,0,0,0,1,3.2
0,0,0.22,0.0901,0,0,0.692913,1,2,0,0,1,1,4.3
0,0,0.3172,0.3019,0,0,0.5,1,1,0,0,0,0,10.6
1,1,0.518,0.377,0,0,0.767442,1,2,0,1,0,1,3.1
0,0,0.3088,0.3065,1,0,0.84056,1,2,0,0,0,1,4.3
0,0,0.3295,0.2742,0,0,0.468085,6,1,0,0,0,0,3.1
0,0,0.328,0.2845,1,0,0.9,1,2,0,0,1,0,3.2
0,0,0.36,0.322,0,0,0.648649,5,1,0,0,0,1,3.1
0,0,0.314,0.276,1,0,0.940789,6,2,0,0,0,0,3.2
0,0,0.388,0.274,0,0,0.709677,1,1,0,0,0,0,3.2
0,0,0.371,0.192,1,0,0.902098,2,2,0,0,0,1,3.2
0,0,0.345,0.258,1,0,0.897196,1,2,0,0,0,0,3.1
0,0,0.37,0.33,0,0,0.744526,1,2,0,0,0,1,2
0,0,0.3229,0.311,1,0,0.868966,1,2,0,0,0,0,3.2
1,1,0.367,0.151,0,0,0.780822,6,3,0,0,0,0,3.9
0,0,0.298,0.199,1,0,0.811475,5,2,0,0,0,0,10.6
0,0,0.366,0.261,0,0,0.777202,5,1,0,0,0,0,5.3
0,0,0.289,0.23,1,0,0.801909,1,1,0,0,0,0,3.1
0,0,0.371,0.22,0,0,0.70073,3,1,0,0,1,0,10.6
0,0,0.32,0.246,1,0,0.946667,4,2,0,0,0,0,2
0,0,0.309,0.299,1,0,0.870968,1,2,0,0,0,0,4.3
0,0,0.354,0.276,1,0,0.835106,6,1,0,0,0,0,4.3
0,0,0.389,0.271,1,0,0.942029,5,1,0,0,0,0,1.8
0,0,0.308,0.2433,1,0,0.804124,6,2,0,0,0,1,3.9
0,0,0.356,0.264,0,0,0.572973,6,1,0,0,0,1,2
0,0,0.317,0.222,0,0,0.608,3,1,0,0,0,0,3.2
0,0,0.282,0.213,0,0,0.5,5,1,0,0,0,0,4.3
0,0,0.296,0.209,1,0,0.901695,1,2,0,0,0,0,3.1
0,0,0.368,0.266,1,0,0.89779,1,2,0,0,0,0,2
0,0,0.36,0.266,1,0,0.89899,1,2,0,0,0,0,3.2
0,0,0.295,0.291,0,0,0.752941,1,2,0,0,0,1,3.2
0,0,0.2956,0.2754,0,0,0.592593,4,3,0,0,0,1,1.8
0,0,0.361,0.279,0,0,0.747826,1,2,0,0,0,0,1.8
0,0,0.279,0.279,0,0,0.736111,5,2,0,0,0,0,10.6
0,1,0.293,0.288,1,0,0.8,1,2,0,0,0,0,3.2
0,0,0.3726,0.2757,0,0,0.75,5,2,0,0,0,0,2
0,0,0.2775,0.2775,0,0,0.745562,4,2,0,0,0,0,3.2
0,0,0.3731,0.2838,0,1,0.953191,6,2,1,0,0,0,3.9
1,1,0.184,0.164,1,0,0.899123,2,2,1,0,0,0,3.6
0,0,0.3206,0.2797,1,0,0.886525,1,1,0,0,0,0,3.1
0,0,0.365,0.28,1,0,0.80303,1,2,1,0,0,0,3.2
0,0,0.37,0.232,0,0,0.798419,3,1,0,0,0,0,3.2
0,0,0.319,0.293,0,0,0.65587,6,1,0,0,0,0,2
0,0,0.3065,0.1931,0,1,0.952381,1,2,0,0,0,0,1.8
0,0,0.336,0.186,0,0,0.790576,6,2,0,0,0,1,3.2
0,0,0.364,0.128,0,1,0.952381,5,2,0,0,0,0,3.9
0,0,0.302,0.159,1,0,0.9,5,2,0,0,0,0,3.2
0,0,0.3527,0.2684,1,0,0.897959,6,2,0,0,0,1,1.8
0,0,0.4147,0.3088,1,0,0.898305,5,2,0,0,0,0,3.1
0,0,0.156,0.153,0,0,0.498084,1,1,0,0,0,0,5.3
0,0,0.279,0.275,1,0,0.947826,1,2,0,0,0,0,3.2
0,0,0.396,0.381,1,0,0.861111,1,1,0,0,0,1,3.2
0,0,0.3767,0.3124,1,0,0.803279,1,2,0,0,0,0,3.2
0,0,0.341,0.251,1,0,0.902439,1,2,0,0,0,0,4.3
0,0,0.1553,0.1333,0,0,0.594595,2,2,0,0,0,1,3.2
0,0,0.366,0.275,1,0,0.899329,6,2,0,0,0,0,3.9
0,0,0.37,0.246,1,0,0.89568,1,1,0,0,0,1,10.6
0,0,0.357,0.299,0,0,0.753086,1,2,0,0,0,1,2
0,0,0.278,0.219,0,0,0.6,1,1,0,0,0,1,3.2
1,0,0.3383,0.269,1,0,0.92,6,4,1,1,0,0,3.9
0,0,0.299,0.267,0,0,0.48913,1,1,0,0,0,0,3.9
0,0,0.311,0.306,1,0,0.9,1,2,0,0,0,0,3.1
1,0,0.385,0.242,1,0,0.904,5,2,0,0,0,0,3.2
0,1,0.359,0.267,0,0,0.557769,1,2,0,0,0,1,3.9
0,0,0.325,0.2779,0,0,0.770833,5,2,0,0,0,0,3.9
0,0,0.347,0.205,1,0,0.900709,1,2,0,0,0,0,3.9
0,0,0.324,0.2231,0,0,0.36875,1,2,0,0,0,1,4.3
0,0,0.297,0.263,1,0,0.901408,2,2,0,0,0,0,3.2
0,0,0.1751,0.1712,0,0,0.753098,6,2,0,0,0,0,4.3
0,0,0.3687,0.268,1,0,0.8,2,2,0,0,0,0,3.2
0,0,0.3238,0.2873,1,0,0.8,1,1,0,0,0,0,1.8
0,0,0.3106,0.3015,1,0,0.903448,1,1,0,0,0,0,3.2
0,0,0.3554,0.2757,0,1,0.95057,1,2,0,0,0,0,10.6
0,0,0.311,0.299,1,0,0.803279,1,2,0,0,0,0,3.2
0,0,0.364,0.249,1,0,0.8,1,2,0,0,0,0,3.2
0,0,0.338,0.289,1,0,0.905405,1,2,0,0,0,1,10.6
0,0,0.3365,0.2538,1,0,0.898305,3,2,0,0,0,0,10.6
0,0,0.225,0.21,1,0,0.857143,2,1,0,0,0,0,3.9
0,0,0.324,0.156,0,0,0.721154,1,2,0,0,0,0,3.2
0,0,0.3237,0.3002,1,0,0.88,1,2,0,0,0,1,3.9
0,1,0.25,0.18,1,0,0.880435,2,1,0,0,0,1,10.6
1,0,0.36,0.23,0,0,0.754545,1,2,0,0,0,1,4.3
1,0,0.35,0.23,0,0,0.75,2,1,0,0,1,0,3.2
0,1,0.35,0.27,0,0,0.4,1,1,0,0,0,0,3.9
0,0,0.35,0.28,1,0,0.8,1,2,0,0,0,1,1.8
0,0,0.33389,0.25482,0,0,0.6,1,1,0,0,0,0,5.3
0,0,0.3008,0.2864,1,0,0.862069,1,2,0,0,0,0,3.2
1,0,0.303,0.2313,0,0,0.677966,3,2,0,0,0,1,10.6
0,0,0.3458,0.2684,0,0,0.797546,2,1,0,0,0,0,3.2
1,0,0.398,0.312,0,0,0.703883,2,1,0,0,0,0,3.2
1,0,0.1693,0.0953,1,0,0.8,1,1,0,0,0,0,3.1
0,0,0.3408,0.3088,1,0,0.883077,1,1,0,0,0,0,3.1
0,0,0.3638,0.2894,1,0,0.899408,2,2,0,0,0,0,3.1
1,0,0.1927,0.18824,0,0,0.690909,2,1,0,0,0,0,3.2
0,0,0.1777,0.1254,0,0,0.675,3,1,0,0,1,0,4.3
0,1,0.36,0.25,1,0,0.8,3,2,0,0,1,0,3.1
0,0,0.3205,0.317,0,0,0.565217,1,2,0,0,1,1,3.2
0,0,0.44,0.36,1,0,0.803419,1,1,1,0,0,0,3.2
0,0,0.2921,0.2749,1,0,0.901961,1,2,0,0,0,1,10.6
0,0,0.395,0.2414,1,0,0.8,2,2,0,0,0,0,3.2
1,0,0.37,0.2842,1,0,0.833333,2,1,0,0,0,0,3.9
1,1,0.44,0.39,1,0,0.898734,6,2,1,0,0,0,3.9
1,1,0.37,0.29,0,0,0.504,6,2,1,0,0,1,1.8
0,1,0.2939,0.2459,0,1,0.953333,5,2,0,0,0,1,3.2
0,0,0.4447,0.3607,1,0,0.865385,2,1,0,0,0,0,3.9
0,0,0.35,0.3,0,0,0.797753,1,2,1,0,0,1,3.1
0,0,0.359,0.1727,1,0,0.8,6,2,0,0,1,1,3.2
0,0,0.39,0.26,0,0,0.793846,1,1,0,0,0,1,3.1
0,0,0.34,0.33,1,0,0.9,1,2,1,0,1,0,5.3
0,0,0.3936,0.2575,0,0,0.798742,1,2,1,0,0,0,3.2
0,0,0.31,0.31,1,0,0.89759,4,2,1,0,0,0,3.9
0,0,0.3016,0.1809,0,0,0.795181,1,2,0,0,0,1,1.8
0,1,0.4274,0.353,0,0,0.797153,5,2,1,0,0,0,1.8
0,0,0.3514,0.3514,1,0,0.901754,2,1,1,0,0,0,3.2
0,0,0.39,0.33,1,0,0.8,2,1,0,0,0,0,8.9
1,0,0.3493,0.1948,0,1,1.2,1,1,0,0,0,0,3.1
0,0,0.3723,0.2958,1,0,0.902041,1,1,0,0,0,0,3.1
0,0,0.3353,0.2458,1,0,0.876471,1,1,0,0,0,0,3.1
0,0,0.3885,0.2653,1,0,0.8,1,1,0,0,0,0,3.1
0,0,0.4209,0.3015,0,0,0.771654,1,1,0,0,0,0,5.3
0,0,0.284,0.2814,1,0,0.898551,1,2,0,0,0,0,3.2
0,1,0.354,0.2557,1,0,0.9,1,2,0,0,0,0,5.3
1,0,0.4778,0.3662,0,0,0.750649,6,2,1,0,0,0,3.1
0,1,0.4098,0.3147,1,0,0.823009,1,2,0,0,0,0,3.9
0,0,0.1944,0.1926,0,0,0.793443,1,1,0,0,0,0,3.2
0,0,0.4645,0.347,0,0,0.731183,1,2,0,0,0,0,3.6
0,0,0.3417,0.2533,0,0,0.753333,1,1,0,0,0,1,2
0,1,0.3177,0.2971,1,0,0.902778,1,1,0,0,0,1,3.1
0,1,0.3083,0.1885,1,0,0.8,2,3,0,0,1,1,10.6
0,0,0.3537,0.2825,1,0,0.89375,1,2,0,0,0,1,3.2
0,0,0.3938,0.3938,0,0,0.738462,1,2,0,0,0,1,3.2
0,0,0.3922,0.2311,1,0,0.800866,1,2,0,0,0,0,3.6
0,1,0.2005,0.146,1,0,0.826772,1,2,0,0,1,0,3.6
0,0,0.4794,0.4685,0,0,0.666667,4,2,0,0,0,1,4.3
0,0,0.3115,0.2231,0,0,0.797386,1,2,0,0,0,1,1.8
0,0,0.1135,0.0978,0,0,0.798942,1,1,0,0,1,0,3.6
1,1,0.3189,0.1841,1,0,0.9,5,1,1,0,0,0,3.2
0,0,0.3517,0.2561,1,0,0.89781,1,2,0,0,0,0,10.6
0,0,0.2442,0.1951,1,0,0.802632,1,1,0,0,0,0,1.8
0,0,0.3184,0.2356,0,0,0.307692,1,2,0,0,0,0,3.6
0,0,0.1922,0.1777,1,0,0.897059,1,2,0,0,0,1,3.2
0,0,0.4215,0.3824,1,0,0.876471,1,1,0,0,0,0,4.3
0,0,0.3393,0.2118,1,0,0.859873,2,2,0,0,0,0,3.6
0,0,0.1079,0.0882,0,0,0.685714,1,1,0,0,1,0,3.6
1,0,0.2679,0.1038,1,0,0.905405,1,2,0,0,0,1,3.2
1,1,0.3582,0.2806,1,0,0.898305,5,2,1,0,0,0,3.6
0,0,0.368,0.2828,1,0,0.9,1,2,0,0,0,1,5.3
0,0,0.2538,0.2538,1,0,0.9,4,2,0,0,0,1,2
0,0,0.2952,0.2716,1,0,0.802575,3,2,1,0,0,0,3.2
0,1,0.2931,0.1254,1,0,0.826446,1,1,0,0,0,0,3.2
0,0,0.2988,0.2988,0,0,0.790123,4,2,0,0,0,1,3.1
0,0,0.3378,0.226,1,0,0.8,1,2,0,0,0,1,3.2
0,0,0.3687,0.2989,1,0,0.902857,1,2,0,0,0,0,3.6
0,1,0.4009,0.3667,0,0,0.755396,4,1,0,0,0,1,1.8
0,0,0.35,0.35,1,0,0.868966,1,2,0,0,0,0,3.6
0,1,0.3905,0.3061,1,0,0.8,1,2,0,0,1,0,3.2
0,0,0.4002,0.2798,1,0,0.901961,2,2,0,0,0,1,3.1
0,1,0.3953,0.3127,1,0,0.888112,1,2,0,0,0,0,3.6
0,1,0.363,0.3182,0,0,0.797297,1,2,0,0,0,0,3.6
1,0,0.367,0.328,1,0,0.897638,3,2,1,0,0,0,3.6
0,0,0.3359,0.3311,1,0,0.902857,1,2,1,0,0,0,3.6
1,0,0.2423,0.2315,1,0,0.902655,5,2,0,0,0,1,10.6
0,0,0.2476,0.2045,1,0,0.899083,2,2,0,0,0,0,3.6
0,0,0.3905,0.3652,1,0,0.902128,1,1,0,0,0,0,1.8
0,0,0.3222,0.2422,0,0,0.757576,4,1,0,0,0,0,3.1
0,0,0.3217,0.3153,1,0,0.903226,1,2,0,0,0,0,3.6
0,1,0.4266,0.2992,0,0,0.780488,1,2,0,0,0,1,3.2
0,0,0.3094,0.2831,0,0,0.705882,1,2,0,0,0,0,3.2
0,0,0.3372,0.2891,0,1,1,4,2,0,0,0,0,3.1
0,0,0.26,0.19,1,0,0.870588,4,1,0,0,0,1,3.6
0,1,0.3583,0.2956,1,0,0.903448,1,2,0,0,0,0,3.2
0,0,0.3525,0.2634,0,0,0.387097,2,2,0,0,1,0,3.6
0,0,0.2831,0.151,0,0,0.72,2,1,0,0,1,1,3.6
0,0,0.3207,0.2962,1,0,0.8,2,2,0,0,0,0,4.3
1,0,0.4315,0.3439,1,0,0.864198,2,2,0,0,0,0,2
1,1,0.3207,0.2522,1,0,0.9,1,2,0,0,0,1,5.3
0,0,0.3196,0.3099,0,0,0.684848,1,1,0,0,0,1,3.9
1,0,0.3996,0.2658,1,0,0.9,2,3,1,0,0,0,3.6
0,0,0.3211,0.2018,1,0,0.898438,1,2,0,0,0,0,3.6
0,0,0.384,0.2335,0,0,0.753333,4,1,0,0,0,1,3.6
1,0,0.19,0.08,0,0,0.754545,1,2,0,0,1,1,1.8
1,0,0.04,0.03,0,0,0.666667,1,2,0,0,0,1,4.3
1,0,0.3466,0.2658,0,1,1.048,1,2,0,0,0,1,3.6
1,0,0.484,0.472,0,1,1,5,2,1,0,1,0,3.2
0,0,0.3287,0.2889,1,0,0.907692,1,2,0,0,0,1,3.6
1,1,0.2866,0.1992,0,0,0.79661,6,1,1,0,0,0,1.8
0,0,0.3158,0.1691,0,0,0.649746,1,2,0,0,0,0,1.8
0,0,0.4191,0.3599,0,0,0.794521,1,2,0,0,0,0,3.2
0,0,0.3779,0.2286,1,0,0.89881,1,2,0,0,0,1,2
1,1,0.44,0.36,0,0,0.748201,1,2,0,0,0,1,3.6
1,1,0.3221,0.3221,1,0,0.902778,4,2,1,0,0,0,3.2
0,0,0.3733,0.2732,0,0,0.75,5,1,0,0,1,0,3.1
1,0,0.292,0.2074,1,0,0.892857,5,2,0,0,0,0,2
0,0,0.3031,0.2904,1,0,0.903226,1,2,0,0,0,0,3.2
0,0,0.3071,0.24,0,0,0.666667,5,3,0,0,0,0,3.2
0,1,0.32,0.25,0,0,0.745763,5,2,0,0,0,0,4.3
0,0,0.3318,0.3118,0,0,0.79798,2,1,0,0,0,0,3.6
0,0,0.3387,0.2936,0,0,0.537931,2,1,0,0,0,0,3.2
0,0,0.3194,0.2936,0,0,0.603774,1,2,0,0,0,0,3.2
0,0,0.2917,0.2506,0,0,0.694444,1,1,0,0,1,0,4.3
0,0,0.3295,0.2681,1,0,0.824818,1,2,0,0,0,0,3.9
0,0,0.383,0.2844,0,0,0.797235,3,1,0,0,0,0,3.2
1,1,0.2542,0.203,0,1,0.953488,6,2,0,0,0,0,3.2
0,0,0.316,0.2889,0,0,0.63125,1,2,0,0,0,1,3.2
0,0,0.3726,0.27956,1,0,0.8,1,2,0,0,0,0,4.3
