spell,censor1,censor2,censor3,censor4,ui,reprate,logwage,tenure,disrate,slack,abolpos,explose,stateur,houshead,married,female,child,ychild,nonwhite,age,schlt12,schgt12,smsa,bluecoll,mining,constr,transp,trade,fire,services,pubadmin,year85,year87,year89,midatl,encen,wncen,southatl,escen,wscen,mountain,pacific
2,1,0,0,0,0,.30000001,6.4085288,4,.075000003,1,0,1,6.7000003,1,1,0,1,0,0,39,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,1,0,1,.51999998,5.8493247,3,.13,1,0,1,6.7000003,1,0,0,0,0,0,54,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.41999999,6.0730443,3,.105,1,0,0,6.7000003,1,1,0,1,0,0,32,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,0,0,0,1,1,.51999998,5.5606818,0,.13,1,0,0,6.7000003,1,0,0,0,0,0,28,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.51999998,5.1590552,3,.13,1,0,1,6.7000003,1,1,0,1,0,0,41,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,0,1,1,.442,6.0210233,3,.111,1,0,1,6.7000003,0,1,1,1,0,0,46,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.51999998,5.2040067,1,.13,1,0,1,6.7000003,1,0,0,0,0,1,20,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14,1,0,0,0,1,.41999999,6.0730443,20,.105,1,0,0,6.7000003,1,1,0,1,0,0,35,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,1,0,0,0,1,.51999998,5.655992,2,.13,0,1,1,6.7000003,0,0,1,0,0,0,22,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7,0,0,0,1,0,.51999998,5.6419072,2,.13,0,1,1,6.7000003,0,1,1,0,0,1,33,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3,0,0,0,1,1,.51999998,5.5606818,17,.13,0,0,1,6.7000003,1,1,0,1,0,1,38,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,0,1,0,.51999998,5.5606818,2,.13,1,0,0,6.7000003,0,1,0,0,0,0,30,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,1,0,0,.51999998,5.4930615,0,.13,0,0,1,6.7000003,0,0,0,0,0,0,21,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.49399999,5.9107966,5,.124,1,0,1,6.7000003,0,0,0,0,0,0,58,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,0,0,0,.26300001,6.5424719,5,.066,0,0,0,6.7000003,1,1,0,1,1,0,37,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
7,1,0,0,0,1,.382,6.1675167,0,.094999999,0,0,0,6.7000003,0,1,1,0,0,0,37,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.28,6.4785094,2,.07,0,0,1,6.7000003,0,1,0,1,0,0,39,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,0,0,0,1,1,.51999998,5.5053315,2,.13,0,1,0,6.7000003,0,1,0,1,1,1,25,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6,0,0,0,1,1,.36500001,6.212606,5,.090999998,0,0,0,6.7000003,0,1,1,0,0,0,40,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,1,0,0,1,.51999998,5.7170277,1,.13,1,0,0,6.7000003,0,1,1,0,0,0,44,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,.51999998,5.6419072,4,.13,0,0,1,6.7000003,1,1,0,1,1,0,25,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,.51999998,5.2729998,3,.13,0,0,1,6.7000003,0,1,1,1,1,0,25,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,1,0,0,0,0,.51999998,5.8493247,2,.13,1,0,0,6.7000003,1,0,1,0,0,0,54,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.51999998,5.8607864,5,.13,0,0,1,6.7000003,0,1,1,0,0,0,46,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,1,0,0,0,0,.51999998,5.3375382,0,.13,1,0,0,6.7000003,0,1,1,0,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,0,1,0,.51999998,5.5606818,1,.13,0,0,1,6.7000003,1,1,0,1,1,0,45,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,0,0,0,1,1,.32800001,6.3189683,15,.082000002,0,0,1,6.7000003,1,1,0,1,1,0,35,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0,0,0,1,1,.51999998,5.602119,6,.13,0,0,1,6.7000003,1,0,1,0,0,0,49,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,0,.51999998,5.1590552,2,.13,0,1,0,6.7000003,0,0,1,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,0,1,1,.51999998,5.2729998,12,.13,1,0,0,6.7000003,1,1,0,0,0,0,39,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14,0,0,0,1,1,.41999999,6.0730443,3,.105,1,0,0,6.7000003,1,0,0,0,0,0,40,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
28,0,0,0,1,1,.51999998,5.4764633,2,.13,0,0,0,6.7000003,1,0,1,0,0,0,26,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.28,6.4785094,1,.07,1,0,0,6.7000003,1,0,0,1,0,0,43,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,0,0,1,0,1,.51999998,5.8493247,2,.13,1,0,0,6.7000003,1,1,0,1,1,0,32,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,1,.28,6.4785094,2,.07,1,0,1,6.7000003,0,1,1,1,1,1,30,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,1,0,0,0,0,.51999998,5.0498562,0,.13,1,0,0,6.7000003,1,0,0,0,0,0,28,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,0,1,0,.51999998,4.7535901,0,.13,0,1,1,6.7000003,0,0,1,1,0,0,25,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7,1,0,0,0,1,.51999998,4.7621741,0,.13,0,0,0,6.7000003,1,1,0,1,0,0,49,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,0,0,0,1,1,.51999998,5.5606818,0,.13,0,1,1,6.7000003,0,1,1,0,0,0,34,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,1,0,0,0,0,.43799999,6.0330863,3,.109,1,0,0,6.7000003,1,1,0,1,0,0,34,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,0,0,.32300001,6.3350544,0,.081,0,0,1,6.7000003,1,1,0,1,1,0,31,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,0,0,1,0,0,.51999998,4.934474,0,.13,0,0,0,6.7000003,0,0,0,0,0,1,20,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,0,0,0,1,1,.30399999,6.3952618,1,.075999998,1,0,0,6.7000003,1,1,0,1,1,0,33,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,0,0,0,1,1,.51999998,5.8230457,3,.13,1,0,0,6.7000003,1,1,0,1,0,0,38,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,0,1,0,0,1,.51999998,5.4930615,0,.13,1,0,0,6.7000003,0,1,1,1,1,1,24,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,0,0,0,1,1,.51999998,5.655992,2,.208,0,0,1,4.5,0,1,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,0,0,0,1,1,.51999998,5.9788857,1,.208,0,1,1,4.5,0,1,0,1,1,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,0,0,1,1,.51999998,6.0161572,38,.208,0,0,1,4.5,1,1,0,0,0,0,56,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,0,0,0,1,1,.51999998,5.9454207,4,.208,0,0,1,4.5,1,1,0,1,0,0,33,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,1,.51999998,5.7430034,2,.208,1,0,1,4.5,0,1,1,0,0,0,41,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5,0,0,1,0,1,.51999998,4.934474,4,.208,1,0,0,4.5,0,1,1,1,1,0,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9,1,0,0,0,1,.51999998,5.1590552,27,.208,0,0,0,4.5,0,1,1,0,0,0,57,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,1,0,0,0,1,.51999998,5.9401712,1,.208,0,0,1,4.5,0,0,0,0,0,0,24,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0,0,0,1,1,.51999998,5.7838254,3,.208,1,0,1,4.5,1,0,0,0,0,1,32,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,0,.51999998,5.3798971,8,.208,0,0,1,4.5,0,1,1,1,0,0,41,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0,0,0,1,1,.51999998,5.8493247,2,.208,1,0,1,4.5,0,0,0,0,0,1,27,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8,0,1,0,0,1,.51999998,5.6276212,3,.208,0,0,0,4.5,0,0,0,0,0,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,0,1,0,1,.51999998,5.5606818,0,.208,1,0,0,4.5,0,1,1,0,0,0,49,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,1,.51999998,5.8493247,1,.208,1,0,1,4.5,0,0,0,0,0,0,33,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,0,1,0,0,0,.51999998,5.3375382,0,.208,1,0,1,4.5,0,0,0,1,0,1,21,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5,0,0,0,1,0,.51999998,5.3375382,0,.208,1,0,0,4.5,0,0,0,1,0,1,20,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,1,0,0,1,.51999998,5.5606818,3,.208,1,0,1,4.5,1,1,0,1,1,0,21,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0,1,0,0,1,.50700003,6.1224928,9,.20299999,1,0,1,4.5,1,0,0,0,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13,0,0,0,1,1,.31299999,6.6039438,4,.125,0,0,1,4.5,1,0,0,0,0,0,45,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,0,0,0,1,1,.51999998,5.1590552,1,.208,1,0,0,4.5,1,1,0,0,0,0,52,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
3,0,0,0,0,1,.44499999,6.251904,2,.178,1,0,1,4.5,1,1,0,1,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4,1,0,0,0,1,.333,6.5424719,14,.133,0,1,0,4.5,1,1,0,0,0,0,36,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,1,0,1,2.059,2.7080503,0,.824,1,0,1,4.5,1,1,0,1,1,0,38,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7,0,0,0,1,1,.38,6.4085288,0,.152,1,0,1,4.5,1,1,0,1,0,0,45,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0,0,0,0,1,.51999998,5.7170277,13,.208,0,1,1,4.5,1,1,1,0,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4,1,0,0,0,1,.51999998,5.6276212,1,.208,1,0,1,4.5,1,1,0,1,1,0,28,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2,0,1,0,0,1,.51999998,5.4930615,9,.208,0,0,1,4.5,0,1,1,0,0,0,26,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,1,0,0,0,0,.51999998,5.3375382,0,.208,1,0,1,4.5,0,1,1,0,0,0,50,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8,0,0,0,1,1,.51999998,5.7071104,11,.208,1,0,1,4.5,1,1,0,0,0,0,56,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10,0,0,0,1,0,.51999998,5.9053617,0,.208,1,0,1,4.5,1,0,1,1,1,1,26,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,0,0,0,1,1,.51999998,5.8493247,9,.208,1,0,1,4.5,0,0,0,0,0,0,28,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11,0,0,0,1,1,.44299999,6.2557502,5,.177,0,1,0,4.5,0,1,1,1,0,0,41,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,0,0,0,1,0,.49000001,5.3798971,0,.245,1,0,1,6,1,0,1,0,0,0,55,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,1,0,1,.49000001,5.3798971,1,.245,0,1,0,6,1,1,0,0,0,0,53,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,0,0,1,1,.49000001,5.2983174,1,.245,0,0,1,6,1,0,1,0,0,0,45,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,1,1,.49000001,5.3798971,3,.245,1,0,1,6,1,1,0,1,0,0,34,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,0,1,0,.49000001,5.6276212,5,.245,0,0,0,6,1,0,0,0,0,1,32,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,0,1,0,1,.46799999,5.8493247,5,.234,0,1,1,6,0,1,1,0,0,0,33,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,1,1,.49000001,5.5606818,6,.245,1,0,1,6,0,0,0,1,1,1,25,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,0,1,.37400001,6.0730443,2,.18700001,0,0,1,6,0,1,1,0,0,0,24,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,0,1,0,.49000001,5.7170277,0,.245,1,0,0,6,1,0,0,0,0,0,25,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13,1,0,0,0,1,.17900001,6.8079348,13,.090000004,0,0,0,6,1,1,0,0,0,0,53,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,1,0,0,0,.49000001,4.6821313,0,.245,1,0,0,6,1,1,0,0,0,1,35,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10,0,0,0,1,0,.49000001,5.5606818,2,.245,0,1,0,6,0,0,0,0,0,0,27,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,0,0,1,1,.49000001,5.6733232,1,.245,1,0,0,6,1,0,0,0,0,1,21,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,1,1,.37400001,6.0730443,1,.18700001,1,0,1,6,1,1,0,0,0,0,31,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.49000001,5.0498562,6,.245,1,0,0,6,0,1,1,1,1,0,24,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.49000001,5.7170277,2,.245,1,0,0,6,1,0,0,0,0,0,31,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,1,1,.46799999,5.8493247,1,.234,1,0,1,6,0,1,0,1,1,0,22,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13,0,0,1,0,1,.38999999,6.0330863,2,.19499999,0,0,0,6,0,0,0,0,0,0,40,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.49000001,5.4510384,0,.245,0,1,0,6,0,1,1,1,0,1,29,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
7,0,1,0,0,0,.49000001,5.7170277,5,.245,0,0,1,6,0,1,1,0,0,0,48,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,0,0,1,0,.49000001,5.1590552,0,.245,0,1,1,6,0,0,1,0,0,1,21,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,.34,6.1675167,1,.17,1,0,1,6,1,0,0,0,0,1,41,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,0,0,1,1,.49000001,5.1590552,3,.245,1,0,0,6,0,1,0,0,0,0,49,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
12,0,0,0,1,1,.41600001,5.9661469,3,.208,1,0,1,6,0,1,1,1,0,0,43,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8,1,0,0,0,1,.32499999,6.212606,4,.163,0,0,1,6,0,1,1,0,0,0,27,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14,0,0,0,1,1,.37400001,6.0730443,5,.18700001,1,0,0,6,1,0,0,0,0,0,60,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,0,1,0,.49000001,5.3798971,2,.245,0,0,0,6,1,0,0,0,0,1,40,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27,1,0,0,0,1,.46799999,5.8493247,24,.234,0,0,0,6,1,0,0,0,0,1,50,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,0,1,0,0,.32499999,6.212606,8,.163,0,0,1,6,1,0,1,0,0,0,30,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.49000001,5.5606818,0,.245,1,0,0,6,0,0,0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11,1,0,0,0,1,.49000001,5.5606818,2,.245,1,0,1,6,0,1,1,1,0,0,41,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,0,0,1,1,.49000001,5.7430034,3,.245,1,0,1,6,0,0,0,0,0,1,25,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,0,0,1,1,.41600001,5.9661469,1,.208,1,0,1,6,0,0,0,0,0,0,37,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,0,1,0,0,.49000001,4.8675346,2,.245,1,0,0,6,1,0,1,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,0,1,0,0,.49000001,5.3798971,2,.245,1,0,0,6,0,0,0,0,0,0,20,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2,0,0,0,0,0,.49000001,5.676754,0,.245,0,0,0,6,1,1,0,0,0,0,39,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,0,0,1,0,0,.49000001,4.8362818,0,.245,1,0,1,6,1,0,1,0,0,0,51,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,0,0,1,0,.49000001,5.7990928,1,.245,1,0,1,6,0,1,1,0,0,0,36,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0,0,.49000001,5.6276212,0,.245,0,1,1,6,0,1,1,1,1,0,22,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11,1,0,0,0,1,.49000001,5.1590552,1,.245,0,1,0,6,1,0,1,0,0,0,43,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
6,1,0,0,0,1,.49000001,5.1590552,1,.245,1,0,0,6,1,0,0,0,0,0,28,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,1,0,0,0,1,.41600001,5.9661469,2,.208,1,0,1,6,1,1,0,1,1,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,1,0,0,0,1,.49000001,5.4930615,11,.245,0,1,0,6,1,1,0,1,0,0,35,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.5,5.5606818,2,.1,1,0,0,5.5,0,0,0,0,0,0,32,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6,0,0,0,1,1,.27500001,6.280396,14,.055,0,1,0,5.5,1,0,0,0,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0,0,.5,5.1590552,3,.1,1,0,0,5.5,1,1,0,1,1,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,0,0,0,1,1,.5,5.5606818,2,.1,1,0,1,5.5,0,1,0,1,1,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,0,0,1,1,.32600001,6.1070228,10,.064999998,0,1,1,5.5,0,1,1,1,0,0,50,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0,0,.28200001,6.2557502,15,.056000002,0,0,1,5.5,1,1,0,0,0,0,40,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20,0,0,0,1,1,.5,5.5606818,1,.1,1,0,0,5.5,1,0,1,1,1,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,0,0,0,1,1,.25999999,6.3350544,11,.052000001,1,0,1,5.5,1,1,0,1,0,0,35,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,1,0,0,0,.5,5.3798971,0,.1,0,0,0,5.5,0,1,1,1,0,0,35,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15,0,0,0,1,0,.5,5.3375382,1,.1,1,0,0,5.5,0,0,0,0,0,1,25,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
13,0,0,0,1,0,.5,4.7095304,0,.1,1,0,1,5.5,0,0,1,0,0,1,21,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.26800001,6.3044486,2,.054000001,1,0,1,5.5,1,1,0,1,0,0,41,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,0,0,1,.5,5.5053315,11,.1,0,0,1,5.5,1,0,1,0,0,0,48,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,1,0,0,0,1,.5,5.2983174,1,.1,1,0,0,5.5,1,0,1,0,0,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0,0,.49700001,5.6869755,2,.098999999,1,0,1,5.5,1,1,0,1,0,0,49,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,0,0,1,0,1,.48300001,5.7170277,1,.097000003,0,1,1,5.5,0,1,1,1,1,1,27,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,1,0,0,0,0,.338,6.0730443,3,.068000004,0,0,1,5.5,1,0,1,0,0,0,28,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,0,0,0,1,0,.5,5.6419072,2,.1,0,1,0,5.5,0,0,0,0,0,0,22,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,0,1,0,0,.5,5.2522736,0,.1,1,0,0,5.5,1,0,0,0,0,0,22,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
7,1,0,0,0,1,.322,6.1224928,20,.064000003,0,0,0,5.5,1,1,0,1,0,0,47,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0,0,.42300001,5.8493247,0,.085000001,0,0,0,5.5,1,0,1,0,0,0,31,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2,1,0,0,0,0,.48300001,5.7170277,0,.097000003,1,0,1,5.5,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2,0,1,0,0,0,.5,4.8675346,2,.1,0,0,0,5.5,1,0,1,1,0,0,36,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,1,0,0,0,0,.5,5.5606818,6,.1,0,0,1,5.5,0,1,1,0,0,0,28,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
