"ID","Item"
1617,"children of bodom"
1617,"norther"
1617,"eluveitie"
1617,"type o negative"
1617,"samael"
1617,"amon amarth"
1617,"rammstein"
1617,"soilwork"
1617,"arch enemy"
1617,"nightwish"
1617,"a perfect circle"
1618,"nine inch nails"
1618,"rammstein"
1618,"the pogues"
1618,"tom waits"
1618,"dead kennedys"
1618,"kmfdm"
1618,"pj harvey"
1618,"misfits"
1618,"motorhead"
1618,"gogol bordello"
1618,"queens of the stone age"
1618,"the smashing pumpkins"
1618,"ac/dc"
1618,"deftones"
1618,"kings of convenience"
1618,"beastie boys"
1618,"the chemical brothers"
1618,"the prodigy"
1619,"led zeppelin"
1619,"black sabbath"
1619,"rainbow"
1619,"iron maiden"
1619,"ac/dc"
1619,"pink floyd"
1619,"aerosmith"
1619,"ray charles"
1619,"jethro tull"
1619,"helloween"
1619,"andrew lloyd webber"
1619,"skid row"
1619,"avantasia"
1619,"guns n roses"
1619,"queen"
1619,"ozzy osbourne"
1619,"manowar"
1620,"jamie cullum"
1620,"herbie hancock"
1620,"michael buble"
1620,"jack johnson"
1620,"norah jones"
1620,"katie melua"
1620,"robbie williams"
1620,"sting"
1620,"diana krall"
1620,"stevie wonder"
1620,"louis armstrong"
1620,"ray charles"
1620,"john mayer"
1620,"santana"
1620,"joss stone"
1620,"amy winehouse"
1620,"frank sinatra"
1620,"nina simone"
1624,"the knife"
1624,"depeche mode"
1624,"kraftwerk"
1624,"beck"
1624,"arctic monkeys"
1624,"deichkind"
1624,"goldfrapp"
1624,"the last shadow puppets"
1624,"the chemical brothers"
1624,"joy division"
1624,"coldplay"
1624,"kings of convenience"
1624,"mgmt"
1624,"the whitest boy alive"
1624,"air"
1624,"the streets"
1624,"emiliana torrini"
1624,"john coltrane"
1624,"nouvelle vague"
1624,"mando diao"
1624,"the prodigy"
1624,"franz ferdinand"
1624,"interpol"
1624,"telepopmusik"
1624,"royksopp"
1624,"miles davis"
1624,"daft punk"
1625,"katatonia"
1625,"anathema"
1625,"cocteau twins"
1625,"theatre of tragedy"
1625,"cradle of filth"
1625,"the smiths"
1625,"david bowie"
1625,"moonspell"
1625,"therion"
1626,"nelly furtado"
1626,"rihanna"
1626,"justin timberlake"
1626,"avril lavigne"
1626,"chris brown"
1626,"beyonce"
1626,"maroon 5"
1626,"the offspring"
1626,"paramore"
1626,"akon"
1626,"linkin park"
1626,"gwen stefani"
1626,"kelly clarkson"
1626,"evanescence"
1626,"the pussycat dolls"
1626,"fergie"
1626,"ne-yo"
1626,"timbaland"
1626,"lily allen"
1626,"jennifer lopez"
1626,"my chemical romance"
1626,"madonna"
1626,"lady gaga"
1626,"gym class heroes"
1626,"black eyed peas"
1626,"nickelback"
1626,"chamillionaire"
1626,"infected mushroom"
1626,"fall out boy"
1626,"pink"
1626,"the fray"
1626,"cansei de ser sexy"
1626,"lil wayne"
1627,"gentleman"
1627,"stone sour"
1627,"amy macdonald"
1627,"staind"
1627,"flyleaf"
1627,"peter fox"
1627,"nelly furtado"
1627,"norah jones"
1627,"sheryl crow"
1627,"plain white ts"
1627,"elvis presley"
1627,"colbie caillat"
1627,"alanis morissette"
1627,"foo fighters"
1628,"guns n roses"
1628,"dave matthews band"
1628,"seal"
1628,"pearl jam"
1628,"barenaked ladies"
1628,"alanis morissette"
1628,"jason mraz"
1628,"velvet revolver"
1628,"the police"
1628,"metallica"
1628,"green day"
1628,"hot hot heat"
1628,"cake"
1628,"foo fighters"
1628,"sheryl crow"
1628,"silverchair"
1628,"the beatles"
1628,"third eye blind"
1628,"radiohead"
1628,"sublime"
1628,"the decemberists"
1628,"beastie boys"
1628,"stone temple pilots"
1628,"matchbox twenty"
1628,"ben folds five"
1628,"goldfinger"
1628,"live"
1628,"maroon 5"
1628,"nickelback"
1628,"sum 41"
1628,"kelly clarkson"
1628,"new found glory"
1629,"panic at the disco"
1629,"matchbox twenty"
1629,"imogen heap"
1629,"gorillaz"
1629,"fall out boy"
1630,"placebo"
1630,"parkway drive"
1630,"thursday"
1630,"system of a down"
1630,"the blood brothers"
1630,"at the gates"
1630,"senses fail"
1630,"nofx"
1630,"rise against"
1630,"bright eyes"
1630,"death cab for cutie"
1630,"saosin"
1630,"slayer"
1630,"rage against the machine"
1630,"ramones"
1630,"tool"
1630,"lamb of god"
1630,"bob marley & the wailers"
1630,"silverstein"
1630,"anti-flag"
1630,"alkaline trio"
1630,"dead kennedys"
1630,"foo fighters"
1630,"hatebreed"
1630,"the cure"
1630,"pantera"
1630,"taking back sunday"
1631,"justice"
1631,"fatboy slim"
1631,"daft punk"
1631,"kate nash"
1631,"snoop dogg"
1631,"arctic monkeys"
1631,"the white stripes"
1631,"the prodigy"
1631,"the who"
1631,"pendulum"
1631,"muse"
1631,"rage against the machine"
1631,"the killers"
1631,"calvin harris"
1631,"the hellacopters"
1631,"kanye west"
1631,"bloc party"
1631,"air"
1631,"electric six"
1631,"band of horses"
1631,"basshunter"
1631,"50 cent"
1631,"led zeppelin"
1631,"high contrast"
1631,"beastie boys"
1631,"eminem"
1631,"mgmt"
1631,"the kooks"
1631,"jimi hendrix"
1631,"guns n roses"
1632,"kent"
1632,"the knife"
1632,"sigur ros"
1632,"system of a down"
1632,"the killers"
1632,"flogging molly"
1632,"ani difranco"
1632,"damien rice"
1632,"dropkick murphys"
1632,"jeff buckley"
1632,"jens lekman"
1632,"black label society"
1632,"gnarls barkley"
1632,"the postal service"
1632,"queen"
1632,"red hot chili peppers"
1632,"john frusciante"
1632,"bad religion"
1632,"arctic monkeys"
1632,"hakan hellstrom"
1632,"jason mraz"
1632,"regina spektor"
1632,"mando diao"
1632,"matisyahu"
1632,"the sounds"
1633,"plain white ts"
1633,"the dresden dolls"
1633,"rammstein"
1633,"klaxons"
1633,"hard-fi"
1633,"depeche mode"
1633,"ratatat"
1633,"pink floyd"
1633,"sufjan stevens"
1633,"the faint"
1633,"flogging molly"
1633,"muse"
1633,"lostprophets"
1633,"gogol bordello"
1633,"iron maiden"
1633,"blind guardian"
1633,"eels"
1633,"kraftwerk"
1633,"she wants revenge"
1633,"the kooks"
1635,"depeche mode"
1635,"faithless"
1635,"guns n roses"
1635,"enigma"
1635,"gogol bordello"
1635,"placebo"
1635,"rammstein"
1635,"apocalyptica"
1637,"ani difranco"
1637,"interpol"
1637,"dave matthews band"
1637,"gorillaz"
1637,"clap your hands say yeah"
1637,"eels"
1637,"the postal service"
1638,"muse"
1638,"the beatles"
1638,"robbie williams"
1638,"the killers"
1638,"snow patrol"
1638,"madness"
1638,"led zeppelin"
1638,"nofx"
1638,"queens of the stone age"
1638,"coldplay"
1638,"papa roach"
1638,"queen"
1638,"primal scream"
1638,"fatboy slim"
1638,"kanye west"
1638,"my chemical romance"
1638,"eminem"
1638,"kaiser chiefs"
1638,"rammstein"
1638,"bloc party"
1638,"richard cheese"
1638,"kasabian"
1638,"the clash"
1638,"[unknown]"
1638,"the kooks"
1638,"franz ferdinand"
1638,"the bravery"
1639,"queens of the stone age"
1639,"orbital"
1639,"amon tobin"
1639,"the future sound of london"
1639,"boards of canada"
1639,"autechre"
1639,"pink floyd"
1639,"a perfect circle"
1639,"royksopp"
1639,"the prodigy"
1639,"massive attack"
1639,"the offspring"
1639,"system of a down"
1639,"infected mushroom"
1639,"aphex twin"
1639,"audioslave"
1639,"groove armada"
1640,"samael"
1640,"dead can dance"
1640,"ulver"
1640,"moonspell"
1640,"melvins"
1640,"the doors"
1640,"tiamat"
1640,"king crimson"
1640,"antonio vivaldi"
1640,"philip glass"
1640,"down"
1640,"my dying bride"
1640,"frederic chopin"
1640,"joy division"
1641,"jimi hendrix"
1641,"matisyahu"
1641,"sean paul"
1641,"queen"
1641,"bob marley & the wailers"
1641,"sabaton"
1642,"tom waits"
1642,"sonic youth"
1642,"aphex twin"
1642,"ulver"
1642,"devo"
1642,"atmosphere"
1642,"amon tobin"
1642,"four tet"
1642,"gotan project"
1642,"darkthrone"
1642,"isis"
1642,"kings of convenience"
1642,"autechre"
1642,"m.i.a."
1642,"death cab for cutie"
1642,"dj shadow"
1642,"converge"
1642,"manu chao"
1642,"satyricon"
1642,"ladytron"
1642,"mogwai"
1642,"descendents"
1642,"venetian snares"
1643,"death cab for cutie"
1643,"t.i."
1643,"clint mansell"
1643,"blink-182"
1643,"circa survive"
1643,"fall out boy"
1643,"crystal castles"
1643,"gym class heroes"
1644,"john mayer"
1644,"marilyn manson"
1644,"keane"
1644,"maroon 5"
1644,"sting"
1644,"oasis"
1644,"phil collins"
1644,"within temptation"
1644,"the presets"
1644,"sheryl crow"
1644,"yann tiersen"
1644,"kt tunstall"
1644,"the killers"
1644,"simple plan"
1644,"madonna"
1644,"robbie williams"
1644,"evanescence"
1644,"fall out boy"
1644,"christina aguilera"
1644,"abba"
1644,"bon jovi"
1644,"lifehouse"
1644,"ashlee simpson"
1644,"alanis morissette"
1644,"3 doors down"
1644,"enya"
1644,"dido"
1645,"portishead"
1645,"massive attack"
1645,"the cranberries"
1645,"enya"
1645,"lacrimosa"
1645,"nirvana"
1645,"evanescence"
1645,"bob marley"
1645,"bjork"
1646,"bob marley & the wailers"
1646,"elvis presley"
1648,"oasis"
1648,"rufus wainwright"
1648,"stars"
1648,"the killers"
1648,"the beatles"
1648,"coldplay"
1648,"nofx"
1648,"the smiths"
1648,"billy joel"
1648,"pink floyd"
1648,"franz ferdinand"
1648,"the dresden dolls"
1648,"queen"
1648,"ben folds"
1648,"the cranberries"
1648,"electric light orchestra"
1648,"the arcade fire"
1648,"fleet foxes"
1648,"the dandy warhols"
1648,"interpol"
1648,"dire straits"
1648,"danny elfman"
1648,"joy division"
1648,"spice girls"
1648,"keane"
1648,"elton john"
1648,"cat stevens"
1649,"marilyn manson"
1649,"portishead"
1649,"she wants revenge"
1649,"emilie autumn"
1649,"the jesus and mary chain"
1649,"placebo"
1649,"the birthday massacre"
1649,"combichrist"
1649,"apoptygma berzerk"
1649,"kmfdm"
1649,"morrissey"
1649,"the killers"
1649,"type o negative"
1649,"muse"
1649,"cradle of filth"
1649,"radiohead"
1649,"the smashing pumpkins"
1649,"the 69 eyes"
1649,"cocteau twins"
1649,"my bloody valentine"
1651,"prince"
1651,"barenaked ladies"
1651,"bowling for soup"
1651,"depeche mode"
1651,"the killers"
1651,"weezer"
1651,"frank sinatra"
1651,"garbage"
1651,"they might be giants"
1651,"elvis costello"
1651,"matisyahu"
1651,"the offspring"
1651,"my chemical romance"
1651,"death cab for cutie"
1651,"jack johnson"
1651,"pink"
1651,"the beatles"
1651,"queen"
1651,"enya"
1651,"green day"
1651,"modest mouse"
1651,"sublime"
1651,"echo & the bunnymen"
1651,"pearl jam"
1651,"fall out boy"
1651,"gwen stefani"
1651,"corinne bailey rae"
1651,"shakira"
1651,"sting"
1651,"3 doors down"
1651,"beastie boys"
1651,"the cardigans"
1651,"the white stripes"
1651,"cake"
1651,"the cure"
1652,"sigur ros"
1652,"queens of the stone age"
1652,"madvillain"
1652,"bon jovi"
1652,"ghostface"
1652,"j dilla"
1652,"arcade fire"
1652,"rjd2"
1652,"rush"
1652,"jurassic 5"
1652,"jay-z"
1652,"aesop rock"
1652,"u2"
1652,"the roots"
1652,"of montreal"
1652,"spoon"
1652,"neutral milk hotel"
1652,"modest mouse"
1652,"busta rhymes"
1652,"michael jackson"
1652,"a tribe called quest"
1652,"pearl jam"
1652,"notorious b.i.g."
1652,"madlib"
1652,"nirvana"
1652,"sublime"
1652,"soundgarden"
1652,"radiohead"
1652,"2pac"
1653,"shout out louds"
1655,"talking heads"
1655,"pixies"
1655,"the cure"
1656,"vader"
1656,"ensiferum"
1656,"death"
1656,"chimaira"
1656,"kamelot"
1656,"amon amarth"
1656,"die apokalyptischen reiter"
1656,"cannibal corpse"
1656,"apocalyptica"
1656,"immortal"
1658,"daft punk"
1658,"explosions in the sky"
1658,"r.e.m."
1658,"the doors"
1658,"justice"
1658,"portishead"
1658,"chicane"
1658,"sublime"
1658,"dethklok"
1658,"minus the bear"
1658,"ratatat"
1658,"gorillaz"
1658,"devendra banhart"
1658,"matisyahu"
1658,"band of horses"
1658,"radiohead"
1658,"against me!"
1658,"timbaland"
1658,"thursday"
1658,"circa survive"
1658,"311"
1658,"muse"
1658,"tegan and sara"
1658,"fatboy slim"
1658,"benny benassi"
1658,"aerosmith"
1658,"gogol bordello"
1659,"death"
1659,"amon amarth"
1659,"children of bodom"
1659,"cannibal corpse"
1659,"loreena mckennitt"
1659,"arch enemy"
1659,"dark tranquillity"
1659,"behemoth"
1659,"blind guardian"
1659,"dimmu borgir"
1659,"in flames"
1659,"soilwork"
1659,"cradle of filth"
1659,"napalm death"
1659,"opeth"
1659,"lamb of god"
1659,"morbid angel"
1659,"therion"
1659,"vader"
1659,"tenacious d"
1659,"nile"
1659,"carcass"
1659,"[unknown]"
1660,"bob marley & the wailers"
1660,"the beatles"
1660,"muse"
1660,"plaid"
1661,"silverstein"
1661,"goldfinger"
1661,"escape the fate"
1661,"relient k"
1661,"millencolin"
1661,"green day"
1661,"avril lavigne"
1661,"the offspring"
1661,"afi"
1661,"paramore"
1661,"nofx"
1661,"a day to remember"
1661,"die toten hosen"
1661,"bowling for soup"
1661,"saosin"
1661,"story of the year"
1661,"simple plan"
1661,"senses fail"
1661,"funeral for a friend"
1661,"plain white ts"
1661,"good charlotte"
1661,"alesana"
1661,"pennywise"
1661,"die Arzte"
1663,"tegan and sara"
1663,"feist"
1663,"nouvelle vague"
1663,"the kooks"
1663,"damien rice"
1663,"coldplay"
1663,"kings of convenience"
1663,"jack johnson"
1663,"goldfrapp"
1663,"portishead"
1663,"mew"
1663,"broken social scene"
1663,"maroon 5"
1663,"cocorosie"
1663,"muse"
1663,"the beatles"
1663,"the sounds"
1663,"belle and sebastian"
1663,"incubus"
1663,"justin timberlake"
1663,"norah jones"
1663,"jose gonzalez"
1663,"blink-182"
1663,"red hot chili peppers"
1663,"iron & wine"
1663,"the cardigans"
1663,"frou frou"
1664,"elliott smith"
1664,"neutral milk hotel"
1664,"the decemberists"
1664,"kings of convenience"
1664,"cursive"
1664,"...and you will know us by the trail of dead"
1664,"architecture in helsinki"
1664,"stars"
1664,"dr. dre"
1664,"m. ward"
1664,"feist"
1664,"gang starr"
1665,"coldplay"
1665,"sufjan stevens"
1665,"radiohead"
1665,"the postal service"
1665,"the flaming lips"
1665,"pinback"
1665,"the shins"
1665,"death cab for cutie"
1665,"broken social scene"
1665,"r.e.m."
1665,"bat for lashes"
1665,"angels & airwaves"
1665,"tv on the radio"
1665,"gorillaz"
1665,"feist"
1665,"the new pornographers"
1665,"built to spill"
1665,"peter bjorn and john"
1665,"stars"
1665,"amon tobin"
1665,"bloc party"
1665,"modest mouse"
1665,"spoon"
1665,"incubus"
1665,"unkle"
1665,"nada surf"
1665,"mike oldfield"
1665,"the rapture"
1665,"vampire weekend"
1665,"beck"
1665,"of montreal"
1665,"badly drawn boy"
1665,"oasis"
1665,"u2"
1665,"air"
1665,"fleetwood mac"
1665,"interpol"
1665,"the knife"
1665,"hercules and love affair"
1666,"the clash"
1666,"social distortion"
1666,"the specials"
1666,"madness"
1666,"dead kennedys"
1666,"dropkick murphys"
1666,"flogging molly"
1666,"sex pistols"
1666,"misfits"
1667,"disturbed"
1667,"stone sour"
1667,"rob zombie"
1667,"metallica"
1667,"faithless"
1667,"atb"
1667,"sting"
1667,"godsmack"
1667,"hoobastank"
1667,"a perfect circle"
1667,"static-x"
1667,"foo fighters"
1667,"rammstein"
1667,"daft punk"
1667,"breaking benjamin"
1667,"the prodigy"
1667,"apocalyptica"
1667,"alice in chains"
1667,"nine inch nails"
1667,"jimmy eat world"
1667,"hammerfall"
1667,"red hot chili peppers"
1667,"ko<U+042F>n"
1668,"the strokes"
1668,"sean paul"
1668,"limp bizkit"
1668,"soundtrack"
1668,"linkin park"
1669,"pink floyd"
1669,"radiohead"
1669,"kosheen"
1669,"the beatles"
1669,"muse"
1669,"the cure"
1669,"simon & garfunkel"
1669,"dire straits"
1669,"the postal service"
1669,"kings of convenience"
1669,"feist"
1669,"clint mansell"
1669,"apocalyptica"
1669,"u2"
1669,"cat power"
1669,"death cab for cutie"
1669,"moby"
1669,"portishead"
1669,"the decemberists"
1669,"elvis presley"
1669,"snow patrol"
1669,"neutral milk hotel"
1671,"ac/dc"
1671,"flogging molly"
1671,"the offspring"
1671,"ramones"
1672,"christina aguilera"
1672,"clint mansell"
1672,"soundtrack"
1672,"50 cent"
1672,"the game"
1672,"pendulum"
1672,"madonna"
1672,"tiesto"
1673,"the knife"
1673,"sigur ros"
1673,"duffy"
1673,"editors"
1673,"celine dion"
1673,"dimmu borgir"
1673,"loreena mckennitt"
1675,"kreator"
1675,"motorhead"
1675,"motley crue"
1675,"iron maiden"
1675,"pantera"
1675,"lamb of god"
1675,"ac/dc"
1675,"machine head"
1675,"sonata arctica"
1675,"system of a down"
1675,"ko<U+042F>n"
1675,"bloodhound gang"
1675,"megadeth"
1675,"led zeppelin"
1675,"aerosmith"
1675,"slayer"
1675,"rammstein"
1675,"skid row"
1675,"black sabbath"
1675,"judas priest"
1675,"linkin park"
1675,"helloween"
1675,"nirvana"
1675,"the offspring"
1675,"children of bodom"
1675,"anthrax"
1675,"trivium"
1675,"tenacious d"
1675,"in flames"
1675,"dream theater"
1676,"duran duran"
1676,"david bowie"
1676,"genesis"
1676,"michael jackson"
1676,"toto"
1676,"phil collins"
1676,"robbie williams"
1676,"scissor sisters"
1676,"billy joel"
1676,"britney spears"
1676,"fleetwood mac"
1676,"seal"
1676,"no doubt"
1676,"madonna"
1676,"jamiroquai"
1676,"mika"
1676,"stevie wonder"
1676,"franz ferdinand"
1676,"janet jackson"
1676,"red hot chili peppers"
1677,"yellowcard"
1677,"the game"
1677,"50 cent"
1677,"kanye west"
1677,"lil wayne"
1677,"nas"
1677,"jay-z"
1677,"lupe fiasco"
1677,"simple plan"
1677,"notorious b.i.g."
1677,"o.s.t.r."
1677,"three days grace"
1677,"ignite"
1677,"my chemical romance"
1677,"sum 41"
1677,"anberlin"
1677,"story of the year"
1677,"duffy"
1677,"escape the fate"
1677,"t.i."
1677,"the used"
1677,"breaking benjamin"
1677,"ghostface"
1677,"skillet"
1677,"gang starr"
1677,"red.jumpsuit.apparatus"
1678,"[unknown]"
1678,"cypress hill"
1678,"godsmack"
1678,"tool"
1678,"bob marley"
1678,"staind"
1678,"stone sour"
1678,"disturbed"
1678,"limp bizkit"
1678,"rihanna"
1678,"ko<U+042F>n"
1678,"the game"
1678,"snoop dogg"
1678,"gentleman"
1678,"seeed"
1678,"pendulum"
1678,"evanescence"
1678,"p.o.d."
1679,"a tribe called quest"
1679,"madlib"
1679,"tosca"
1679,"nightmares on wax"
1679,"j dilla"
1679,"dj shadow"
1679,"erykah badu"
1679,"talib kweli"
1679,"dj krush"
1679,"parov stelar"
1679,"the cinematic orchestra"
1679,"common"
1679,"mf doom"
1679,"norah jones"
1679,"madvillain"
1679,"jurassic 5"
1680,"2pac"
1680,"the bouncing souls"
1680,"millencolin"
1680,"rise against"
1680,"linkin park"
1680,"3 doors down"
1680,"thrice"
1680,"from autumn to ashes"
1680,"mando diao"
1680,"caliban"
1680,"nofx"
1680,"foo fighters"
1680,"pennywise"
1680,"killswitch engage"
1680,"alexisonfire"
1680,"die apokalyptischen reiter"
1680,"thursday"
1681,"unkle"
1681,"digitalism"
1681,"thievery corporation"
